市立白冷國小,[06]臺中市
市立博屋瑪國小,[06]臺中市
市立中坑國小,[06]臺中市
市立平等國小,[06]臺中市
市立博愛國小,[06]臺中市
市立自由國小,[06]臺中市
市立梨山國(中)小,[06]臺中市
市立益民國小,[06]臺中市
市立槺榔國小,[06]臺中市
市立建平國小,[06]臺中市
市立潭陽國小,[06]臺中市
市立太平區中華國小,[06]臺中市
市立九德國小,[06]臺中市
市立中港國小,[06]臺中市
市立東平國小,[06]臺中市
市立文雅國小,[06]臺中市
市立新盛國小,[06]臺中市
市立大元國小,[06]臺中市
市立吉峰國小,[06]臺中市
市立新平國小,[06]臺中市
市立葫蘆墩國小,[06]臺中市
市立永隆國小,[06]臺中市
市立美群國小,[06]臺中市
市立吳厝國小,[06]臺中市
市立山陽國小,[06]臺中市
市立立新國小,[06]臺中市
市立大德國小,[06]臺中市
市立車籠埔國小,[06]臺中市
市立福陽國小,[06]臺中市
市立頭家國小,[06]臺中市
市立瑞井國小,[06]臺中市
市立東新國小,[06]臺中市
市立光復國(中)小,[06]臺中市
市立長億國小,[06]臺中市
市立六寶國小,[06]臺中市
國立臺中教大附小,[19]臺中市
私立育仁國小,[19]臺中市
私立慎齋小學,[19]臺中市
私立明道普霖斯頓小學,[19]臺中市
私立麗喆國(中)小,[19]臺中市
市立中區光復國小,[19]臺中市
市立臺中國小,[19]臺中市
市立大智國小,[19]臺中市
市立東區成功國小,[19]臺中市
市立進德國小,[19]臺中市
市立力行國小,[19]臺中市
市立樂業國小,[19]臺中市
市立忠孝國小,[19]臺中市
市立忠信國小,[19]臺中市
市立大同國小,[19]臺中市
市立忠明國小,[19]臺中市
市立西區中正國小,[19]臺中市
市立南區和平國小,[19]臺中市
市立國光國小,[19]臺中市
市立信義國小,[19]臺中市
市立北區太平國小,[19]臺中市
市立北區中華國小,[19]臺中市
市立篤行國小,[19]臺中市
市立健行國小,[19]臺中市
市立省三國小,[19]臺中市
市立西屯國小,[19]臺中市
市立西屯區泰安國小,[19]臺中市
市立大鵬國小,[19]臺中市
市立西屯區永安國小,[19]臺中市
市立協和國小,[19]臺中市
市立大仁國小,[19]臺中市
市立南屯國小,[19]臺中市
市立鎮平國小,[19]臺中市
市立文山國小,[19]臺中市
市立春安國小,[19]臺中市
市立黎明國小,[19]臺中市
市立北屯國小,[19]臺中市
市立僑孝國小,[19]臺中市
市立四張犁國小,[19]臺中市
市立松竹國小,[19]臺中市
市立軍功國小,[19]臺中市
市立北屯區大坑國小,[19]臺中市
市立逢甲國小,[19]臺中市
市立建功國小,[19]臺中市
市立北屯區新興國小,[19]臺中市
市立仁愛國小,[19]臺中市
市立立人國小,[19]臺中市
市立北屯區文昌國小,[19]臺中市
市立大勇國小,[19]臺中市
市立重慶國小,[19]臺中市
市立南屯區東興國小,[19]臺中市
市立文心國小,[19]臺中市
市立四維國小,[19]臺中市
市立何厝國小,[19]臺中市
市立國安國小,[19]臺中市
市立上石國小,[19]臺中市
市立大新國小,[19]臺中市
市立陳平國小,[19]臺中市
市立賴厝國小,[19]臺中市
市立永春國小,[19]臺中市
市立惠文國小,[19]臺中市
市立樹義國小,[19]臺中市
市立東光國小,[19]臺中市
市立上安國小,[19]臺中市
市立仁美國小,[19]臺中市
市立長安國小,[19]臺中市
市立惠來國小,[19]臺中市
市立大墩國小,[19]臺中市
市立東海國小,[19]臺中市
市立仁德國小,[11]臺南市
市立文賢國小,[11]臺南市
市立長興國小,[11]臺南市
市立依仁國小,[11]臺南市
市立大甲國小,[11]臺南市
市立仁和國小,[11]臺南市
市立德南國小,[11]臺南市
市立虎山實驗小學,[11]臺南市
市立歸仁國小,[11]臺南市
市立歸南國小,[11]臺南市
市立保西國小,[11]臺南市
市立大潭國小,[11]臺南市
市立關廟國小,[11]臺南市
市立五甲國小,[11]臺南市
市立保東國小,[11]臺南市
市立崇和國小,[11]臺南市
市立文和實驗小學,[11]臺南市
市立深坑國小,[11]臺南市
市立新光國小,[11]臺南市
市立龍崎國小,[11]臺南市
市立永康國小,[11]臺南市
市立大灣國小,[11]臺南市
市立三村國小,[11]臺南市
市立西勢國小,[11]臺南市
市立永康區復興國小,[11]臺南市
市立龍潭國小,[11]臺南市
市立大橋國小,[11]臺南市
市立新化國小,[11]臺南市
市立那拔國小,[11]臺南市
市立口埤實驗小學,[11]臺南市
市立大新國小,[11]臺南市
市立山上國小,[11]臺南市
市立玉井國小,[11]臺南市
市立層林國小,[11]臺南市
